"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"ESTRATEGIA PARA ALENTAR LA PRODUCCIÓN LOCAL","El encuentro cinematográfico quiere catapultar lo hecho en Perú. Para esta edición, el Festival de Cine de Lima prepara un homenaje al Grupo Chaski. El actor Gael García Bernal será el invitado de honor. Karen Román anima (karen román ogshann om pé) La nueva edición del Festival de Cine de Lima PUCP, que tendrá lugar del 9 al 17 de agosto, estará marcada por una presencia más consolidada de cine peruano. Este año el material hecho en Perú podr cobrar mayor protagonismo. A las películas nacionales se les dar ahora una atención particular a través de su presencia en muchas de nuestras secciones, anuncia Marco Müller, su director. El deseo es posicionar el festival como la casa del cine peruano, convirtiéndolo en una plataforma para que nuestros cineastas puedan sacar provecho de sus proyectos. Anuncios Con un homenaje especial a la trayectoria del Grupo Chaski, Gael García Bernal será el punta de lanza de varias secciones diversas. Entre ellas, Hecho en Perú, dónde se presentarán estrenos nacionales; y Tierra en trance, que estará dedicada al cine producido en regiones y que pondrá en el centro de la discusión las problemáticas que enfrenta en términos de producción y distribución. ...eso suele ocurrir ... ese tipo de cosas ocurren en el interior. En este caso, será una retrospección al cine de terror, que se desarrolla bastante bien en regiones, comenta Müller. Sumaran así mismos secciones como Orgullo y Prejuicio, con una selección de películas que ponen en el tapete temas relacionados a la identidad de género; y Estado de sitio, con planteados en torno a derechos humanos y abuso de poder. Espacios paralelos Müller enfatiza, por otra parte, que el festival no se reduce a la sola proyección de películas latinas; sino que supone además un espacio dialógico que busca generar redes de contacto entre los diversos actores de la industria. Hacemos el esfuerzo por generar redes de colaboración a través de las cuales productores, directores y distribuidores tienen espacios de encuentro para entablar conexiones. Hay buenas experiencias, remarca en diálogo con Gestión. Puede citarse casos en los que el talento peruano ha logrado en ediciones anteriores ponerse en contacto tributarios internacionales con miras a impulsar la movilización de sus trabajos, o con productores extranjeros para evaluar la posibilidad de generar nuevas coproducciones. Con ello, la idea de la sección Cine de Manaña es reunir programadores, agentes y creadores de la industria para que vean filmes nacionales en una etapa previa a su lanzamiento y, además de proporcionar retroalimentación a sus realizadores, contribuirían a cerrar con miras a que tengan también un buen circuito internacional. Sucedió concreta mente con Canción sin Nombre (Melina León), que tras pasar por esta sección, representó al Perú en Cannes. Está próxima a estrenarse oficialmente en nuestro país a través del festival. Aprendizaje El otro eje es más formativo. Bajo esta premisa, este año se alojará un módulo a cargo de especialistas en distribución donde participarán cineastas de diversas regiones. Buscamos que este festival sea asumido por los cineastas peruanos como el espacio principal para que muestren sus producciones, subraya Müller. De tal manera, el festival ya buscará verse en el escaparate internacional del cine local.","gestion",2019-07-31,"ESTRATEGIA PARA ALENTAR LA PRODUCCIÓN LOCAL. El encuentro cinematográfico quiere catapultar lo hecho en Perú. Para esta edición, el Festival de Cine de Lima prepara un homenaje al Grupo Chaski. El actor Gael García Bernal será el invitado de honor. Karen Román anima (karen román ogshann om pé) La nueva edición del Festival de Cine de Lima PUCP, que tendrá lugar del 9 al 17 de agosto, estará marcada por una presencia más consolidada de cine peruano. Este año el material hecho en Perú podr cobrar mayor protagonismo. A las películas nacionales se les dar ahora una atención particular a través de su presencia en muchas de nuestras secciones, anuncia Marco Müller, su director. El deseo es posicionar el festival como la casa del cine peruano, convirtiéndolo en una plataforma para que nuestros cineastas puedan sacar provecho de sus proyectos. Anuncios Con un homenaje especial a la trayectoria del Grupo Chaski, Gael García Bernal será el punta de lanza de varias secciones diversas. Entre ellas, Hecho en Perú, dónde se presentarán estrenos nacionales; y Tierra en trance, que estará dedicada al cine producido en regiones y que pondrá en el centro de la discusión las problemáticas que enfrenta en términos de producción y distribución. ...eso suele ocurrir ... ese tipo de cosas ocurren en el interior. En este caso, será una retrospección al cine de terror, que se desarrolla bastante bien en regiones, comenta Müller. Sumaran así mismos secciones como Orgullo y Prejuicio, con una selección de películas que ponen en el tapete temas relacionados a la identidad de género; y Estado de sitio, con planteados en torno a derechos humanos y abuso de poder. Espacios paralelos Müller enfatiza, por otra parte, que el festival no se reduce a la sola proyección de películas latinas; sino que supone además un espacio dialógico que busca generar redes de contacto entre los diversos actores de la industria. Hacemos el esfuerzo por generar redes de colaboración a través de las cuales productores, directores y distribuidores tienen espacios de encuentro para entablar conexiones. Hay buenas experiencias, remarca en diálogo con Gestión. Puede citarse casos en los que el talento peruano ha logrado en ediciones anteriores ponerse en contacto tributarios internacionales con miras a impulsar la movilización de sus trabajos, o con productores extranjeros para evaluar la posibilidad de generar nuevas coproducciones. Con ello, la idea de la sección Cine de Manaña es reunir programadores, agentes y creadores de la industria para que vean filmes nacionales en una etapa previa a su lanzamiento y, además de proporcionar retroalimentación a sus realizadores, contribuirían a cerrar con miras a que tengan también un buen circuito internacional. Sucedió concreta mente con Canción sin Nombre (Melina León), que tras pasar por esta sección, representó al Perú en Cannes. Está próxima a estrenarse oficialmente en nuestro país a través del festival. Aprendizaje El otro eje es más formativo. Bajo esta premisa, este año se alojará un módulo a cargo de especialistas en distribución donde participarán cineastas de diversas regiones. Buscamos que este festival sea asumido por los cineastas peruanos como el espacio principal para que muestren sus producciones, subraya Müller. De tal manera, el festival ya buscará verse en el escaparate internacional del cine local.","523","festival cine, cine lima, cine, cinematografico, cines",0.0833,"-1","Unknown",0.0906,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.0354
"Mabe abre tiendas de electrónicos de lujo","Primera experiencia será el concepto detrás de estas tiendas exclusivas anunciadas por Ricardo Balbuena, gerente general en Perú.","gestion",2015-04-06,"Mabe abre tiendas de electrónicos de lujo. Primera experiencia será el concepto detrás de estas tiendas exclusivas anunciadas por Ricardo Balbuena, gerente general en Perú.","583","mercado calzado, mercado peruano, espanola moda, fashion, marca peruana",1,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1794,"-1","Unknown",0.0161
"Cambian planes en Plaza Norte","Como reportamos anteriormente, la cadena de tiendas inglesas La Lucha comenzará expansiones significativas en Plaza Norte, añadiendo nuevas marcas importantes próximamente.","gestion",2015-04-06,"Cambian planes en Plaza Norte. Como reportamos anteriormente, la cadena de tiendas inglesas La Lucha comenzará expansiones significativas en Plaza Norte, añadiendo nuevas marcas importantes próximamente.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.1454,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1229,"-1","Unknown",0.0606
"Nuevo mega plaza en Trujillo","Será parte de la cadena aproximadamente en marzo del 2016, año en que también entraría en funcionamiento en Lambayeque.  ¿Qué ofrece este nuevo mall?  De acuerdo a información obtenida, la intención es tener un hipermercado debido al formato de strip center, además de unos 20 comerciantes más.","gestion",2015-04-06,"Nuevo mega plaza en Trujillo. Será parte de la cadena aproximadamente en marzo del 2016, año en que también entraría en funcionamiento en Lambayeque.  ¿Qué ofrece este nuevo mall?  De acuerdo a información obtenida, la intención es tener un hipermercado debido al formato de strip center, además de unos 20 comerciantes más.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.2742,"444","expansion hotelera, cadena hotelera, nuevo hotel, proyectos hoteleros, hotel cinco estrellas",0.0715,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.0714
"Expansión Megaplaza Adquiiri Terreno en Trujillo","Megaplaza ha adquirido un predio de Unión de Cervecerías Backus para desarrollar un nuevo centro comercial potencialmente combinando comercio minorista y residencial. Ubicado cerca de áreas clave turísticas y comerciales, representa una estrategia innovadora hacia formatos mixtos urbanísticamente integradores.","gestion",2015-04-06,"Expansión Megaplaza Adquiiri Terreno en Trujillo. Megaplaza ha adquirido un predio de Unión de Cervecerías Backus para desarrollar un nuevo centro comercial potencialmente combinando comercio minorista y residencial. Ubicado cerca de áreas clave turísticas y comerciales, representa una estrategia innovadora hacia formatos mixtos urbanísticamente integradores.","519","real plaza salaverry, nuevo centro comercial, real plaza puruchuco, mall plaza, real plaza",0.0411,"-1","Unknown",0.0187,"684","nuevo centro comercial, nuevo mall, centros comerciales, centro comercial, plaza norte",0.1417
"Despegar.com expands presence within shopping centers","With plans to open additional stores during peak travel seasons, particularly targeting international destinations favored by Peruvians, Sfera aims to increase its share in the retail space while maintaining exclusivity agreements throughout Latin America.","gestion",2015-04-01,"Despegar.com expands presence within shopping centers. With plans to open additional stores during peak travel seasons, particularly targeting international destinations favored by Peruvians, Sfera aims to increase its share in the retail space while maintaining exclusivity agreements throughout Latin America.","-1","Unknown",0.0446,"408","towards, been, regarding, potential, increased",0.6309,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.0733
"Strips Centres Del Peru Sumará Marcas Premium","Planean agregar 50 marcas premium adicionales a Inoutlet Faucett, incluyendo nombres reconocidos como Mentha & Chocolate y Nike Factory. Esta expansión pretende diversificar aún más su catálogo existente de 250 marcas.","gestion",2015-08-11,"Strips Centres Del Peru Sumará Marcas Premium. Planean agregar 50 marcas premium adicionales a Inoutlet Faucett, incluyendo nombres reconocidos como Mentha & Chocolate y Nike Factory. Esta expansión pretende diversificar aún más su catálogo existente de 250 marcas.","-1","Unknown",0.0605,"-1","Unknown",0.0373,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.0809
"CRECE LA MARCA CRAOLALA MEDIANTE EXPANSIÓN MULTIMARCAS","Planes incluyen inauguración de cuatro tiendas multimarcas en centros comerciales durante 2014. Además, exploran extensión hacia supermercados y mercados tradicionales, potenciando así la visibilidad y disponibilidad de productos Craola en diversas plataformas minoristas.","gestion",2013-10-03,"CRECE LA MARCA CRAOLALA MEDIANTE EXPANSIÓN MULTIMARCAS. Planes incluyen inauguración de cuatro tiendas multimarcas en centros comerciales durante 2014. Además, exploran extensión hacia supermercados y mercados tradicionales, potenciando así la visibilidad y disponibilidad de productos Craola en diversas plataformas minoristas.","-1","Unknown",0.0441,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1175,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",0.0808
"Teatro Faustiano Mañana, drama clásico regresa a La Plaza","Una adaptación contemporánea de la icónica historia de Johann Wolfgang von Goethe, Fausto, será presentada en La Plaza Teatro Miraflores. Dirigida por Marian Gubbin, la pieza examinará temas universales de conflicto interior y búsqueda perpetua de satisfacción.","gestion",2015-05-08,"Teatro Faustiano Mañana, drama clásico regresa a La Plaza. Una adaptación contemporánea de la icónica historia de Johann Wolfgang von Goethe, Fausto, será presentada en La Plaza Teatro Miraflores. Dirigida por Marian Gubbin, la pieza examinará temas universales de conflicto interior y búsqueda perpetua de satisfacción.","523","festival cine, cine lima, cine, cinematografico, cines",0.0892,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.0735,"676","centro cultural, internacionales, culturales, tiene, audiencias",0.1187
"VINIBALL ingresa a EE.UU.","Viniball planea introducirse en el mercado estadounidense centrándose inicialmente en balones infantiles y juegos al aire libre. Actualmente, están buscando socios comerciales para facilitar su entrada.","gestion",2019-01-28,"VINIBALL ingresa a EE.UU.. Viniball planea introducirse en el mercado estadounidense centrándose inicialmente en balones infantiles y juegos al aire libre. Actualmente, están buscando socios comerciales para facilitar su entrada.","-1","Unknown",0.0056,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.0926,"-1","Unknown",0.072
"Primera tienda de Moda Española Desigual abre en Peru","La prestigiada cadena española de moda Desigual inaugurará su primera sucursal en Perú, específicamente en Larcomar, Miraflores. La inversión rondará los USD $500 mil, siendo ésta una movida calculada cuidadosamente dado el limitado inventario disponible para espacios comerciales en Lima. Ofrece además líneas complementarias destinadas al hogar.","gestion",2014-01-15,"Primera tienda de Moda Española Desigual abre en Peru. La prestigiada cadena española de moda Desigual inaugurará su primera sucursal en Perú, específicamente en Larcomar, Miraflores. La inversión rondará los USD $500 mil, siendo ésta una movida calculada cuidadosamente dado el limitado inventario disponible para espacios comerciales en Lima. Ofrece además líneas complementarias destinadas al hogar.","583","mercado calzado, mercado peruano, espanola moda, fashion, marca peruana",0.1422,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1478,"671","jockey plaza, primera tienda, nuevas tiendas, centros comerciales, nuevos locales",1
"Mexico está en planes de expansión","La empresa textil peruana Applausi sigue expandiéndose en el extranjero. Planean abrir una tienda en la isla francesa de Martinica y están evaluando entrar al mercado mexicano debido a su alto potencial de demanda.","gestion",2019-01-28,"Mexico está en planes de expansión. La empresa textil peruana Applausi sigue expandiéndose en el extranjero. Planean abrir una tienda en la isla francesa de Martinica y están evaluando entrar al mercado mexicano debido a su alto potencial de demanda.","-1","Unknown",0.0528,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.1047,"-1","Unknown",0.0628
"Cresko planea incorporar hasta dos marcas por año","Cynthia Albénz-Mendoza reporta que Piura, Cusco y Arequipa serán destinos clave para el desarrollo de Cresko esta temporada. Planean un aumento del 50% en participación dentro del mercado peruano cubriendo sectores como construcción, agricultura, logística, minería e insumos. Esperan cerrar con seis locales adicionales este año.","gestion",2014-05-15,"Cresko planea incorporar hasta dos marcas por año. Cynthia Albénz-Mendoza reporta que Piura, Cusco y Arequipa serán destinos clave para el desarrollo de Cresko esta temporada. Planean un aumento del 50% en participación dentro del mercado peruano cubriendo sectores como construcción, agricultura, logística, minería e insumos. Esperan cerrar con seis locales adicionales este año.","-1","Unknown",0.0632,"415","planes expansion, primera tienda, mercado peruano, centros comerciales, expansion",0.2629,"-1","Unknown",0.0395
"Agenda Cultural: Potencia De Lo Falso (Orson Wells)","Exhibición disponible hasta el 14 de junio en la galería Juan Pablo Dabove. Presenta obras de pintura, videocreación y arte digital donde nueve artistas reinterpretan temáticas recurrentes en el cine de Orson Wellls, como falsedades, engaños y realidades alternativas. Inspirándose en su centenario cumpleaños, ofrece instalaciones variadas basadas en su legendaria carrera cinematográfica.","gestion",2015-05-08,"Agenda Cultural: Potencia De Lo Falso (Orson Wells). Exhibición disponible hasta el 14 de junio en la galería Juan Pablo Dabove. Presenta obras de pintura, videocreación y arte digital donde nueve artistas reinterpretan temáticas recurrentes en el cine de Orson Wellls, como falsedades, engaños y realidades alternativas. Inspirándose en su centenario cumpleaños, ofrece instalaciones variadas basadas en su legendaria carrera cinematográfica.","523","festival cine, cine lima, cine, cinematografico, cines",0.0766,"434","espectaculo, festival, espectaculos, pelicula, producciones",0.0943,"676","centro cultural, internacionales, culturales, tiene, audiencias",1
