"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Prisión sugiere parentesco improbable con Prince","Ex convicto demanda análisis genéticos para validar afirmaciones controvertidas sobre descendencia compartida con ícono cultural.","correo",2016-05-12,"Prisión sugiere parentesco improbable con Prince. Ex convicto demanda análisis genéticos para validar afirmaciones controvertidas sobre descendencia compartida con ícono cultural.","-1","Unknown",0.0839,"56","interaccion cultural, inspiradora, reflexiones profundas, perspectivas diversas, culturales",0.0199,"-1","Unknown",0.0083
"Portman espera segundo hijo","Actor galardonado proyecta expansión familiar próxima, compartiendo emocionales momentos privados en espacios culturales relevantes.","correo",2016-09-10,"Portman espera segundo hijo. Actor galardonado proyecta expansión familiar próxima, compartiendo emocionales momentos privados en espacios culturales relevantes.","45","celebracion cultural, evento cultural, patrimonio cultural, eventos culturales, diversidad cultural",0.1336,"24","boda, compromiso matrimonial, contrajo matrimonio, casan, ceremonia intima",0.0375,"-1","Unknown",0.0658
"Italia legisla uniones civiles homoparentales","Legisladores italianos aprobaron nuevas regulaciones que reconocen derechos matrimoniales equivalentes para parejas del mismo sexo, siguiendo tendencias europeas contemporáneas.","correo",2016-05-12,"Italia legisla uniones civiles homoparentales. Legisladores italianos aprobaron nuevas regulaciones que reconocen derechos matrimoniales equivalentes para parejas del mismo sexo, siguiendo tendencias europeas contemporáneas.","69","uniones homosexuales, matrimonio homosexual, matrimonio igualitario, parejas homosexuales, igualdad derechos",0.2435,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.0286,"78","matrimonio igualitario, proyecto union civil, uniones homosexuales, uniones civiles, mismo sexo",1
"Herencia Cultural Reconocida Globalmente","Celebración cultural alcanza hito histórico con designación universal de la danza WITTI como Patrimonio Mundial Intangible. Manifestación folklórica emblemática de identidad regional obtiene merecido reconocimiento global, incentivando fomento y divulgación de prácticas ancestrales. Logro representa consolidación orgullo compartido y oportunidad revitalizada para exploración turística diversa.","correo",2015-12-03,"Herencia Cultural Reconocida Globalmente. Celebración cultural alcanza hito histórico con designación universal de la danza WITTI como Patrimonio Mundial Intangible. Manifestación folklórica emblemática de identidad regional obtiene merecido reconocimiento global, incentivando fomento y divulgación de prácticas ancestrales. Logro representa consolidación orgullo compartido y oportunidad revitalizada para exploración turística diversa.","45","celebracion cultural, evento cultural, patrimonio cultural, eventos culturales, diversidad cultural",0.2321,"-1","Unknown",0.0308,"143","virgen candelaria puno, fiesta virgen candelaria, candelaria puno, virgen candelaria, fiesta virgen",1
NA,"Un tribunal federal dictaminó que el presidente Trump está obligado a pagar impuestos federales retroactivamente durante años fiscales anteriores.","correo",2016-05-12,"Un tribunal federal dictaminó que el presidente Trump está obligado a pagar impuestos federales retroactivamente durante años fiscales anteriores.","-1","Unknown",0.0305,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.0313,"-1","Unknown",0.0118
"‘Atacaban diciendo que era un Rey’","El sociólogo Carlos Fernández señala errores estratégicos de Alfredo Barnechea, afectándole posibilidades competitivas.","correo",2016-04-11,"‘Atacaban diciendo que era un Rey’. El sociólogo Carlos Fernández señala errores estratégicos de Alfredo Barnechea, afectándole posibilidades competitivas.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.4274,"-1","Unknown",0.0495,"-1","Unknown",0.0154
"Breves","Información variada sobre temas económicos, ferrovías, proyectos agrícolas y desarrollos científicos relevantes.","correo",2016-05-11,"Breves. Información variada sobre temas económicos, ferrovías, proyectos agrícolas y desarrollos científicos relevantes.","18","innovaciones tecnologicas, innovacion tecnologica, sectores industriales, nuevas tecnologias, innovaciones",1,"-1","Unknown",0.0191,"89","breves noticias diversas, breves noticias culturales, breves noticias locales, breves noticias mundiales, breves noticias destacadas",1
"Disolución de Right Play Internacional","Mediante Resolucion de Directorio firmada el dia 19 de septiembre de 2014, se declara la dissoluccion de Right Play International, con RUC 20490023726, designando como liquidatora a Doña Laura Esther Spandau Castro, identificado con Documento Nacional de Identidad numero D6096564.","correo",2015-01-13,"Disolución de Right Play Internacional. Mediante Resolucion de Directorio firmada el dia 19 de septiembre de 2014, se declara la dissoluccion de Right Play International, con RUC 20490023726, designando como liquidatora a Doña Laura Esther Spandau Castro, identificado con Documento Nacional de Identidad numero D6096564.","27","ley general sociedades, junta general accionistas, reduccion capital social, general accionistas, articulo ley general",0.1671,"65","liquidadora, disolucion liquidacion empresa, liquidacion empresa, general accionistas celebrada, acordo disolucion liquidacion",0.3269,"115","disolucion liquidacion empresa, liquidacion disolucion, disolucion liquidacion, liquidacion empresa, acordo disolucion liquidacion",0.429
"Convocatoria a Asamblea General Ordinaria de Socios","Las Arenas El presidente del Consejo Directivo de la Asociación Civil Las Arenas, Sr. Arturo Iván Izaguierre Valdez, inscrita con DNI N° 07224865, convoca a Asamblea General Ordinaria de socios. Esta será realizada conforme a las disposiciones estatutarias, programándose en primera convocatoria el sábado 26 de marzo a las 18:30 hrs y en segunda convocatoria el mismo día a las 19:00 hrs. La reunión se realizará en el local de la Playa Panamericana Sur Km. 93.5 – Distrito de San Isidro, Provincia de Cañete, Departamento de Lima.  Puntos a discutir: 1. Aprobación de los estados financieros al 31 de diciembre de 2015. 2. Aprobación del presupuesto período Enero 2016-Marzo 2017. 3. Aprobación memoria institucional Abril 2015-March 2016. 4. Otros temas de interés.","correo",2016-03-22,"Convocatoria a Asamblea General Ordinaria de Socios. Las Arenas El presidente del Consejo Directivo de la Asociación Civil Las Arenas, Sr. Arturo Iván Izaguierre Valdez, inscrita con DNI N° 07224865, convoca a Asamblea General Ordinaria de socios. Esta será realizada conforme a las disposiciones estatutarias, programándose en primera convocatoria el sábado 26 de marzo a las 18:30 hrs y en segunda convocatoria el mismo día a las 19:00 hrs. La reunión se realizará en el local de la Playa Panamericana Sur Km. 93.5 – Distrito de San Isidro, Provincia de Cañete, Departamento de Lima.  Puntos a discutir: 1. Aprobación de los estados financieros al 31 de diciembre de 2015. 2. Aprobación del presupuesto período Enero 2016-Marzo 2017. 3. Aprobación memoria institucional Abril 2015-March 2016. 4. Otros temas de interés.","27","ley general sociedades, junta general accionistas, reduccion capital social, general accionistas, articulo ley general",1,"28","convocatoria asamblea general, convocatoria junta general, asamblea general ordinaria, asamblea general extraordinaria, convocatoria asamblea",0.2536,"39","asamblea general ordinaria, convocatoria asamblea general, asamblea general extraordinaria, convoca asamblea general, asamblea general",1
"Contribuyentes deben actualizar declaración de Impuesto a la Rentas","La Superintendencia Nacional de Aduanas y Tributos Internos (Sunat) insta a quienes reciben gratificaciones extraordinarias a ajustarse conforme a regulaciones fiscales vigentes, evitando así multas potencialmente severas.","correo",2015-08-03,"Contribuyentes deben actualizar declaración de Impuesto a la Rentas. La Superintendencia Nacional de Aduanas y Tributos Internos (Sunat) insta a quienes reciben gratificaciones extraordinarias a ajustarse conforme a regulaciones fiscales vigentes, evitando así multas potencialmente severas.","19","impuesto general ventas, incentivos fiscales, recaudacion tributaria, tributaria sunat, administracion tributaria sunat",0.0975,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.0725,"38","administracion tributaria sunat, tributaria sunat, recaudacion tributaria, nacional administracion tributaria, ventas igv",0.0425
"Bobbi Kristina ya no puede vivir más","Hoy desconectarán a la hija de Whitney Houston después de tres años de estar en coma. Según publicó el periódico New York Post, la decisión familiar responde a la falta de esperanzas de mejora significativa en su condición.","correo",2015-02-11,"Bobbi Kristina ya no puede vivir más. Hoy desconectarán a la hija de Whitney Houston después de tres años de estar en coma. Según publicó el periódico New York Post, la decisión familiar responde a la falta de esperanzas de mejora significativa en su condición.","-1","Unknown",0.0129,"117","sobriedad, dependencia alcoholica, recuperarse completamente, alcoholica, psiquiatrico",0.1854,"-1","Unknown",0.0096
"SAN LUIS Y SAN JUAN DE MIRAFLORES DECLARAN EMERGENCIA AMBIENTAL","Los alcaldes de San Juan de Miraflores, Javier Altamirano, y de San Luis, Ronald Fuertes, están evaluando declarar estados de emergencia debido a problemas ambientales severos combinados con numerosas deudas municipales. Altamirano destacó que su jurisdicción enfrenta una crisis sanitaria significativa causada principalmente por residuos sólidos acumulados, mientras que Fuertes reportó hallazgos alarmantes relacionados con recursos financieros limitados disponibles en la tesorería local.","correo",2015-01-12,"SAN LUIS Y SAN JUAN DE MIRAFLORES DECLARAN EMERGENCIA AMBIENTAL. Los alcaldes de San Juan de Miraflores, Javier Altamirano, y de San Luis, Ronald Fuertes, están evaluando declarar estados de emergencia debido a problemas ambientales severos combinados con numerosas deudas municipales. Altamirano destacó que su jurisdicción enfrenta una crisis sanitaria significativa causada principalmente por residuos sólidos acumulados, mientras que Fuertes reportó hallazgos alarmantes relacionados con recursos financieros limitados disponibles en la tesorería local.","-1","Unknown",0.0317,"-1","Unknown",0.1168,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",0.0768
