"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Atención JAHAAN","Promociones especiales disponibles ahora en tus kioskos preferidos. Inversiones importantes están siendo realizadas para expandir servicios y productos accesibles a clientes habituales y nuevos usuarios.","correo",2015-02-06,"Atención JAHAAN. Promociones especiales disponibles ahora en tus kioskos preferidos. Inversiones importantes están siendo realizadas para expandir servicios y productos accesibles a clientes habituales y nuevos usuarios.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0149,"-1","Unknown",0.0101,"-1","Unknown",0.0316
"Abuso burocrático obstaculiza progreso industrial","Roberto Abusada recomienda adoptar sistemas informatizados para optimizar procedimientos administrativos, argumentando que esto facilitará el flujo comercial y reduce barreras regulatorias que sofocan potencialmente el dinamismo empresarial.","correo",2015-01-07,"Abuso burocrático obstaculiza progreso industrial. Roberto Abusada recomienda adoptar sistemas informatizados para optimizar procedimientos administrativos, argumentando que esto facilitará el flujo comercial y reduce barreras regulatorias que sofocan potencialmente el dinamismo empresarial.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1605,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.4544,"-1","Unknown",0.0033
"Trump causa indignación al lanzar tuit de connotación antisemita","El entonces candidato presidencial Donald Trump compartió un tweet controversial usando símbolos judíos asociándolos negativamente con Hillary Clinton, interpretado ampliamente como antisemitismo.","correo",2016-07-04,"Trump causa indignación al lanzar tuit de connotación antisemita. El entonces candidato presidencial Donald Trump compartió un tweet controversial usando símbolos judíos asociándolos negativamente con Hillary Clinton, interpretado ampliamente como antisemitismo.","140","presidente donald trump, donald trump, trump admite, electoral donald trump, trump deberia",0.1458,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0543
"Desarrollo energético en curso","Empresas asignadas a llevar a cabo estudios preliminares para implementar grandes proyectos hidroeléctricos, buscando aprovechar recursos naturales sustentables conforme regulaciones vigentes.","correo",2015-08-24,"Desarrollo energético en curso. Empresas asignadas a llevar a cabo estudios preliminares para implementar grandes proyectos hidroeléctricos, buscando aprovechar recursos naturales sustentables conforme regulaciones vigentes.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.319,"-1","Unknown",0.085,"75","proyectos pais, proyectos inversion, millones proyectos, proyecto irrigacion, millones soles",0.0806
"Programa juvenil muestra resultados positivos","El Programa Jóvenes Productivos reporta tasas significativamente elevadas de empleabilidad gracias a estrategias innovadoras de integración laboral.","correo",2016-07-04,"Programa juvenil muestra resultados positivos. El Programa Jóvenes Productivos reporta tasas significativamente elevadas de empleabilidad gracias a estrategias innovadoras de integración laboral.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1361,"-1","Unknown",0.0298,"172","mercado laboral peruano, carreras tecnicas, programas formativos, formacion profesional, laboral peruano",0.0693
"Vacunas y Emoción en Elección USA","Donald Trump utiliza principalmente emociones en lugar de argumentos raciocinados para conectar con votantes americanos, generando incertidumbre respecto a temas de seguridad interna y política externa. Su retórica contrasta con la aproximación más centrada en políticas públicas de Hillary Clinton, aunque ella también enfrenta desafíos significativos dentro de su propio partido.","correo",2016-08-07,"Vacunas y Emoción en Elección USA. Donald Trump utiliza principalmente emociones en lugar de argumentos raciocinados para conectar con votantes americanos, generando incertidumbre respecto a temas de seguridad interna y política externa. Su retórica contrasta con la aproximación más centrada en políticas públicas de Hillary Clinton, aunque ella también enfrenta desafíos significativos dentro de su propio partido.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.1566,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0309,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Donald Trump podría perder frente a Hillary Clinton","Una encuesta sugiere que aunque Trump domina entre los republicanos, enfrentará dificultades competitivas contra la candidata democrática Hillary Clinton en las próximas elecciones presidenciales de EE.UU.","correo",2016-05-04,"Donald Trump podría perder frente a Hillary Clinton. Una encuesta sugiere que aunque Trump domina entre los republicanos, enfrentará dificultades competitivas contra la candidata democrática Hillary Clinton en las próximas elecciones presidenciales de EE.UU.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Consulta única muestra limitaciones","Únicamente Democracia Directa realiza chequeo básico de antecedentes. Importancia de uso eficiente de recursos tecnológicos para elevar estándares democráticos evidenciada.","correo",2016-02-03,"Consulta única muestra limitaciones. Únicamente Democracia Directa realiza chequeo básico de antecedentes. Importancia de uso eficiente de recursos tecnológicos para elevar estándares democráticos evidenciada.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0689,"-1","Unknown",0.0277,"-1","Unknown",0.0197
"Donald Trump ganará en Super Martes","Al cierre de esta edición, aún no se conocían los resultados del Supermartes, la jornada electoral más extensa en las primarias estadounidenses y en donde delegados de 12 estados acuden a las urnas. Sin embargo, un sondeo previo realizado por CNN indicaría, por el lado republicano, un 49% de votos a favor de Donald Trump, muy por encima de sus contrincantes más cercanos: Marco Rubio con 16% y Ted Cruz con 15%. Si los resultados del sondeo coinciden con lo que arrojen las urnas, Trump será prácticamente invencible en su camino a la nominación presidencial republicana.","correo",2016-02-29,"Donald Trump ganará en Super Martes. Al cierre de esta edición, aún no se conocían los resultados del Supermartes, la jornada electoral más extensa en las primarias estadounidenses y en donde delegados de 12 estados acuden a las urnas. Sin embargo, un sondeo previo realizado por CNN indicaría, por el lado republicano, un 49% de votos a favor de Donald Trump, muy por encima de sus contrincantes más cercanos: Marco Rubio con 16% y Ted Cruz con 15%. Si los resultados del sondeo coinciden con lo que arrojen las urnas, Trump será prácticamente invencible en su camino a la nominación presidencial republicana.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Obama critica candidatura de Donald Trump","Barack Obama expresó que el candidato republicano, Donald Trump, «no está capacitado» para ser Presidente y añadió que continúa demostrándolo mediante sus comentarios respecto a padres musulmanes de soldados estadounidenses caídos en combate.","correo",2016-08-03,"Obama critica candidatura de Donald Trump. Barack Obama expresó que el candidato republicano, Donald Trump, «no está capacitado» para ser Presidente y añadió que continúa demostrándolo mediante sus comentarios respecto a padres musulmanes de soldados estadounidenses caídos en combate.","-1","Unknown",0.1223,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0373
"Declaraciones post-partido de equipos locales","Directores técnicos evalúan rendimientos y planificaciones futuras basadas en resultados recientes. Cambios tácticos y ajustes individuales forman parte integral de preparativos para compromisos venideros en ligas domésticas.","correo",2016-02-01,"Declaraciones post-partido de equipos locales. Directores técnicos evalúan rendimientos y planificaciones futuras basadas en resultados recientes. Cambios tácticos y ajustes individuales forman parte integral de preparativos para compromisos venideros en ligas domésticas.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0327,"0","copa america, campeonato, plantel, jugar, club",0.2125,"0","seleccion peruana, ricardo gareca, copa america, paolo guerrero, argentina",0.1031
