"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Industrias innovadoras podrán beneficiarse de incentivos fiscales mayores","Nuevo régimen permite mayor deducción impositiva para inversiones en investigación y desarrollo tecnológico, buscando impulsar competitividad económica mediante avances científicos y técnicos.","correo",2015-02-26,"Industrias innovadoras podrán beneficiarse de incentivos fiscales mayores. Nuevo régimen permite mayor deducción impositiva para inversiones en investigación y desarrollo tecnológico, buscando impulsar competitividad económica mediante avances científicos y técnicos.","18","innovaciones tecnologicas, innovacion tecnologica, sectores industriales, nuevas tecnologias, innovaciones",0.0833,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.1219,"38","administracion tributaria sunat, tributaria sunat, recaudacion tributaria, nacional administracion tributaria, ventas igv",0.0755
"TED CRUZ PROMESA MENOS IMPUESTOS FIN OBAMACARE","Senador estadounidense Ted Cruz presenta candidatura enfocado en disminuir cargas fiscales y terminar con Obamacare.","correo",2015-03-24,"TED CRUZ PROMESA MENOS IMPUESTOS FIN OBAMACARE. Senador estadounidense Ted Cruz presenta candidatura enfocado en disminuir cargas fiscales y terminar con Obamacare.","-1","Unknown",0,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.1155,"-1","Unknown",0.0549
"LA INTELIGENCIA FUERA DE LEY CAUSA DAÑOS AL PAÍS","Cuatro tips para hacerlos responsables desde pequeños. ¿Cómo enseñar al niño a manejar su dinero? Debe involucrárnoslo en conversaciones sobre los gastos familiares. Indice económico resumen: Mostrar cómo se toman las decisiones financieras dentro de casa, asignarle cantidades semanales basándolas en conceptos básicos de economía personal.","correo",2015-05-22,"LA INTELIGENCIA FUERA DE LEY CAUSA DAÑOS AL PAÍS. Cuatro tips para hacerlos responsables desde pequeños. ¿Cómo enseñar al niño a manejar su dinero? Debe involucrárnoslo en conversaciones sobre los gastos familiares. Indice económico resumen: Mostrar cómo se toman las decisiones financieras dentro de casa, asignarle cantidades semanales basándolas en conceptos básicos de economía personal.","-1","Unknown",0.0126,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.0468,"-1","Unknown",0.0185
"Nuevo régimen fiscal favorece liquidez en bolsa de valores","Normativa recién instaurada elimina gravámenes específicos aplicados a rendimientos obtenidos en transacciones bursátiles, buscando revitalización activa del mercado financiero y atracción de capitales externos.","correo",2015-09-13,"Nuevo régimen fiscal favorece liquidez en bolsa de valores. Normativa recién instaurada elimina gravámenes específicos aplicados a rendimientos obtenidos en transacciones bursátiles, buscando revitalización activa del mercado financiero y atracción de capitales externos.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.2668,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",1,"38","administracion tributaria sunat, tributaria sunat, recaudacion tributaria, nacional administracion tributaria, ventas igv",0.1461
"EL COBERTIZAR PRO-YECTOS ES VITAL PARA INVERSION","Gonzalo Priál, presidente de la Asociación para el Desarrollo de la Infraestruc-tura Na-cio-nal (Afín), señaló que fortalecer la inversión será clave para priorizar proyectos, especialmente en infraestructura social. Indicó que ambas áreas contribuirían significativamente al Producto Interno Bruto (PIB) en los siguientes años según datos proporcionados por BBVA Resear-che.","correo",2016-08-19,"EL COBERTIZAR PRO-YECTOS ES VITAL PARA INVERSION. Gonzalo Priál, presidente de la Asociación para el Desarrollo de la Infraestruc-tura Na-cio-nal (Afín), señaló que fortalecer la inversión será clave para priorizar proyectos, especialmente en infraestructura social. Indicó que ambas áreas contribuirían significativamente al Producto Interno Bruto (PIB) en los siguientes años según datos proporcionados por BBVA Resear-che.","-1","Unknown",0.0024,"-1","Unknown",0.0687,"169","ministerio economia finanzas, ministerio economia, ministerio economia destaca, plan nacional infraestructura, infraestructura competitividad",0.1002
"Prolnversión debería pasar a Presidencia del Consejo de Ministras según CoMex","Profundización necesita autonomía para mejorar la atracción de inversión privada. Para la Sociedad de Comercio Exterior (CoMex), dado que los motores económicos están débiles, resulta crucial que el estado incentive la inversión pública o privada. Destacan el papel de Prolnversión en la promoción de la inversión privada, sugiriendo que sea transferida de Economía y Finanzas (MEF) a la Presidencia del Consejo de Ministros (PCM) para obtener independencia y eficiencia en políticas de inversión.","correo",2016-05-23,"Prolnversión debería pasar a Presidencia del Consejo de Ministras según CoMex. Profundización necesita autonomía para mejorar la atracción de inversión privada. Para la Sociedad de Comercio Exterior (CoMex), dado que los motores económicos están débiles, resulta crucial que el estado incentive la inversión pública o privada. Destacan el papel de Prolnversión en la promoción de la inversión privada, sugiriendo que sea transferida de Economía y Finanzas (MEF) a la Presidencia del Consejo de Ministros (PCM) para obtener independencia y eficiencia en políticas de inversión.","-1","Unknown",0.0104,"-1","Unknown",0.0095,"169","ministerio economia finanzas, ministerio economia, ministerio economia destaca, plan nacional infraestructura, infraestructura competitividad",1
"Inversión en Infraestructura: Reto futuro","El principal desafío no radica únicamente en crear normativas adicionales, sino en optimizar la administración gubernamental, afirma Gonzalo Priale, presidente de AFIN. Confía en que futuros presidentes priorizarán asociaciones público-privadas y resolverán problemas burocráticos inherentes. Un país necesita bases sólidas de conectividad para salir definitivamente de la pobreza. Destaca además la urgencia de avanzar rápidamente en proyectos pendientes para estimular el progreso económico.","correo",2015-12-21,"Inversión en Infraestructura: Reto futuro. El principal desafío no radica únicamente en crear normativas adicionales, sino en optimizar la administración gubernamental, afirma Gonzalo Priale, presidente de AFIN. Confía en que futuros presidentes priorizarán asociaciones público-privadas y resolverán problemas burocráticos inherentes. Un país necesita bases sólidas de conectividad para salir definitivamente de la pobreza. Destaca además la urgencia de avanzar rápidamente en proyectos pendientes para estimular el progreso económico.","-1","Unknown",0.0089,"-1","Unknown",0.0438,"169","ministerio economia finanzas, ministerio economia, ministerio economia destaca, plan nacional infraestructura, infraestructura competitividad",1
"Combatiendo evasión fiscal global","Países principales del G20 aprobaron acciones conjuntas para frenar prácticas fiscales opacas corporativas, marcando avances significativos en regulaciones globales.","correo",2015-10-10,"Combatiendo evasión fiscal global. Países principales del G20 aprobaron acciones conjuntas para frenar prácticas fiscales opacas corporativas, marcando avances significativos en regulaciones globales.","19","impuesto general ventas, incentivos fiscales, recaudacion tributaria, tributaria sunat, administracion tributaria sunat",0.3267,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",1,"-1","Unknown",0.0021
"Innovación exportadora","La nueva legislación favorecerá incrementar las exportaciones mediante innovación científica y técnica. Así, diversificaremos nuestra matriz económica produciendo bienes con mayor valor añadido.","correo",2015-03-21,"Innovación exportadora. La nueva legislación favorecerá incrementar las exportaciones mediante innovación científica y técnica. Así, diversificaremos nuestra matriz económica produciendo bienes con mayor valor añadido.","18","innovaciones tecnologicas, innovacion tecnologica, sectores industriales, nuevas tecnologias, innovaciones",0.1186,"-1","Unknown",0.0649,"169","ministerio economia finanzas, ministerio economia, ministerio economia destaca, plan nacional infraestructura, infraestructura competitividad",0.0292
"Macri lanza ayuda económica a sectores vulnerables en Argentina","Medidas incluyen devolución del impuesto al valor añadido (IVA) destinadas a mitigar efectos de altos índices de inflación y pérdida de empleos.","correo",2016-04-18,"Macri lanza ayuda económica a sectores vulnerables en Argentina. Medidas incluyen devolución del impuesto al valor añadido (IVA) destinadas a mitigar efectos de altos índices de inflación y pérdida de empleos.","25","pago participacion utilidades, participacion utilidades, utilidades empresa, pago utilidades, utilidades ejercicio",0.028,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.0524,"-1","Unknown",0.0191
"Cambios en Impuesto a la Renta sugeridos","Propuestas incluyen modificar el régimen único para comerciantes pequeños hacia algo intermedio, facilitando así a nuevos empresarios. También contempla incentivar el arranque de negocios ofreciendo aplazamientos temporales en el pago de impuestos.","correo",2016-06-20,"Cambios en Impuesto a la Renta sugeridos. Propuestas incluyen modificar el régimen único para comerciantes pequeños hacia algo intermedio, facilitando así a nuevos empresarios. También contempla incentivar el arranque de negocios ofreciendo aplazamientos temporales en el pago de impuestos.","19","impuesto general ventas, incentivos fiscales, recaudacion tributaria, tributaria sunat, administracion tributaria sunat",0.3287,"51","tributaria aumenta, recaudacion tributaria aumenta, menos impuestos, impuesto general, impuesto general ventas",0.1369,"38","administracion tributaria sunat, tributaria sunat, recaudacion tributaria, nacional administracion tributaria, ventas igv",0.1245
