"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Indicadores Económicos en la Agricultura, Minagri lanzó plan para uso del agua","Recursos. El ministro de Agricultura y Riego, Juan Manuel Benites, anunció ayer el Plan Nacional de Gestión de los Recursos Hídricos con el fin de impulsar el uso eficiente del agua en el país y lo calificó como fundamental para mitigar el impacto (del bio clima)tico) en los bosques y la agricultura. Adicionalmente, destacó que las obras de infraestructura hidráulica continuarán incrementando la producción de alimentos. Estas acciones van acompañadas de programas de reforestación y plantaciones forestales para recuperar los bosques.","correo",2014-12-09,"Indicadores Económicos en la Agricultura, Minagri lanzó plan para uso del agua. Recursos. El ministro de Agricultura y Riego, Juan Manuel Benites, anunció ayer el Plan Nacional de Gestión de los Recursos Hídricos con el fin de impulsar el uso eficiente del agua en el país y lo calificó como fundamental para mitigar el impacto (del bio clima)tico) en los bosques y la agricultura. Adicionalmente, destacó que las obras de infraestructura hidráulica continuarán incrementando la producción de alimentos. Estas acciones van acompañadas de programas de reforestación y plantaciones forestales para recuperar los bosques.","48","servicio agua potable, servicio agua, agua saneamiento, abastecimiento agua, suministro agua potable",0.0257,"-1","Unknown",0.0399,"114","ministro agricultura riego, ministra agricultura riego, ministerio agricultura riego, ministerio agricultura, ministro agricultura",1
"Claro que sí","Una breve nota menciona aspectos generales de celebridades involucrándose en diversas facetas artísticas y mediáticas, enfatizando su influencia continua en la cultura popular global.","correo",2016-01-07,"Claro que sí. Una breve nota menciona aspectos generales de celebridades involucrándose en diversas facetas artísticas y mediáticas, enfatizando su influencia continua en la cultura popular global.","-1","Unknown",0.0214,"-1","Unknown",0.0338,"177","breves noticias culturales, noticias culturales deportivas, noticias deportivas culturales, breves noticias deportivas, breves noticias internacionales",1
"Breves espectáculos","Noticias breves relatan eventos culturales relevantes, incluido el regreso de David Hasselhoff a producciones basadas en series icónicas, así como detalles sobre próximos filmes y giras musicales importantes.","correo",2016-03-04,"Breves espectáculos. Noticias breves relatan eventos culturales relevantes, incluido el regreso de David Hasselhoff a producciones basadas en series icónicas, así como detalles sobre próximos filmes y giras musicales importantes.","-1","Unknown",0.015,"-1","Unknown",0.0445,"177","breves noticias culturales, noticias culturales deportivas, noticias deportivas culturales, breves noticias deportivas, breves noticias internacionales",0.1684
"Diario Correo.Pe","Continúa la cobertura informativa destacando diversos temas relevantes dentro del ámbito local e internacional. Entre ellos, destaca la participación activa de figuras públicas y eventos culturales importantes que configuran el panorama social contemporáneo.","correo",2016-01-07,"Diario Correo.Pe. Continúa la cobertura informativa destacando diversos temas relevantes dentro del ámbito local e internacional. Entre ellos, destaca la participación activa de figuras públicas y eventos culturales importantes que configuran el panorama social contemporáneo.","45","celebracion cultural, evento cultural, patrimonio cultural, eventos culturales, diversidad cultural",0.2516,"53","relevantes diario, presenta noticias relevantes, diario correo presenta, cubriendo temas, noticias breves",1,"-1","Unknown",0.012
"Convocatoria a acreedores de Ryu Kyu Farm E.I.R.L.","Siguiendo decisiones internas datadas el 8 de enero de 2021, se procede a la disolución y nombramiento de Miguel Humberto Chang Ames como Liquidador de Ryu Kyu Farm E.I.R.L. Por mandato legal, se invita a posibles acreedores a registrar documentación pertinente dentro del plazo dispuesto según normativa vigente.","correo",2015-05-09,"Convocatoria a acreedores de Ryu Kyu Farm E.I.R.L.. Siguiendo decisiones internas datadas el 8 de enero de 2021, se procede a la disolución y nombramiento de Miguel Humberto Chang Ames como Liquidador de Ryu Kyu Farm E.I.R.L. Por mandato legal, se invita a posibles acreedores a registrar documentación pertinente dentro del plazo dispuesto según normativa vigente.","27","ley general sociedades, junta general accionistas, reduccion capital social, general accionistas, articulo ley general",0.0495,"-1","Unknown",0.0319,"115","disolucion liquidacion empresa, liquidacion disolucion, disolucion liquidacion, liquidacion empresa, acordo disolucion liquidacion",1
"Pagos de dividendos por Acta de Junta General de Accionistas de FE-CRA","FE-CRA comunica mediante nota pública el proceso de liquidación y disolución conforme a la Resolución de Junta General de Accionistas celebrada el 4 de mayo de 2015. Los detalles financieros específicos están disponibles para consulta en las instalaciones corporativas señaladas.","correo",2015-05-09,"Pagos de dividendos por Acta de Junta General de Accionistas de FE-CRA. FE-CRA comunica mediante nota pública el proceso de liquidación y disolución conforme a la Resolución de Junta General de Accionistas celebrada el 4 de mayo de 2015. Los detalles financieros específicos están disponibles para consulta en las instalaciones corporativas señaladas.","27","ley general sociedades, junta general accionistas, reduccion capital social, general accionistas, articulo ley general",0.0855,"65","liquidadora, disolucion liquidacion empresa, liquidacion empresa, general accionistas celebrada, acordo disolucion liquidacion",0.0412,"-1","Unknown",0.117
"Breves","Resumen informativo cubriendo diversos aspectos deportivos globales, tales como cambios técnicos en equipos reconocidos internacionalmente y resultados de juegos importantes.","correo",2016-06-07,"Breves. Resumen informativo cubriendo diversos aspectos deportivos globales, tales como cambios técnicos en equipos reconocidos internacionalmente y resultados de juegos importantes.","166","deportivas resumen, breves deportivas internacionales, deportivas internacionales, aspectos deportivos, breves noticias deportivas",1,"53","relevantes diario, presenta noticias relevantes, diario correo presenta, cubriendo temas, noticias breves",0.0425,"89","breves noticias diversas, breves noticias culturales, breves noticias locales, breves noticias mundiales, breves noticias destacadas",0.0973
"Fortalecimiento de valores juveniles en San Miguel","Mediante el programa ‘Claún en tu parque’, la municipalidad local pretende potenciar la formación de principios fundamentales entre niños y jóvenes. Esta iniciativa utiliza el teatro callejero para transmitir mensajes positivos, combatir el bullying y promover relaciones armónicas dentro de la sociedad.","correo",2015-10-28,"Fortalecimiento de valores juveniles en San Miguel. Mediante el programa ‘Claún en tu parque’, la municipalidad local pretende potenciar la formación de principios fundamentales entre niños y jóvenes. Esta iniciativa utiliza el teatro callejero para transmitir mensajes positivos, combatir el bullying y promover relaciones armónicas dentro de la sociedad.","-1","Unknown",6e-04,"56","interaccion cultural, inspiradora, reflexiones profundas, perspectivas diversas, culturales",0.1216,"-1","Unknown",0.0211
"Censo Agrario","El Instituto Nacional de Estadística e Informática (INEI) aprobará llevar adelante la Encuesta Nacional Agropecuaria 2016, programada desde el 7 de junio hasta el 15 de noviembre. Busca evaluar uso de tierras, rendimientos de cultivos importantes, además de monitorear producción pecuaria.","correo",2016-06-05,"Censo Agrario. El Instituto Nacional de Estadística e Informática (INEI) aprobará llevar adelante la Encuesta Nacional Agropecuaria 2016, programada desde el 7 de junio hasta el 15 de noviembre. Busca evaluar uso de tierras, rendimientos de cultivos importantes, además de monitorear producción pecuaria.","108","ministro agricultura riego, ministerio agricultura riego, agricultura riego minagri, agricultura riego, ministerio agricultura",0.0941,"-1","Unknown",0.002,"179","instituto nacional estadistica, censos nacionales, cifras proporcionadas inei, censo nacional, jefe inei",1
"Reacciones globales solidarias después del ataque a Charlie Hebdo","Comunidad internacional muestra respaldo usando hashtags en plataformas digitales, demostrando unidad global frente a acciones extremistas.","correo",2015-01-08,"Reacciones globales solidarias después del ataque a Charlie Hebdo. Comunidad internacional muestra respaldo usando hashtags en plataformas digitales, demostrando unidad global frente a acciones extremistas.","-1","Unknown",0.0182,"56","interaccion cultural, inspiradora, reflexiones profundas, perspectivas diversas, culturales",1,"-1","Unknown",0.0132
"Planificación Estratégica en Idiomas Indígenas","Presentación de guía metodológica para implementar planes estratégicos bilingües en español y quechua, facilitando inclusión cultural.","correo",2015-09-28,"Planificación Estratégica en Idiomas Indígenas. Presentación de guía metodológica para implementar planes estratégicos bilingües en español y quechua, facilitando inclusión cultural.","45","celebracion cultural, evento cultural, patrimonio cultural, eventos culturales, diversidad cultural",0.1422,"-1","Unknown",0.0086,"163","lenguas originarias, lenguas indigenas, quechua aimara, lengua indigena, idiomas indigenas",1
"Programa agrícola favorecerá transiciones de producción legal","Mediante políticas ministeriales, agricultores en determinadas zonas tendrán acceso a financiamientos preferentes para cambiar prácticas ilegítimas de cultivación de hojas de coca por actividades económicamente sanas y socialmente aceptables.","correo",2015-03-09,"Programa agrícola favorecerá transiciones de producción legal. Mediante políticas ministeriales, agricultores en determinadas zonas tendrán acceso a financiamientos preferentes para cambiar prácticas ilegítimas de cultivación de hojas de coca por actividades económicamente sanas y socialmente aceptables.","84","proyectos sociales, responsabilidad social, responsabilidad social corporativa, social inclusion, community",1,"158","cultivan, arboles valiosos, tecnicas sustentables, areas verdes lima, ministerio agricultura riego",1,"-1","Unknown",0.0261
